,key,x,y,result
0,1,-0.5152578552048075,0.6012551532556079,False
1,1,0.44251549605910334,0.8832947468828929,True
2,1,-0.4129056914865492,0.15469560695154105,False
3,1,0.4859631050578226,-0.782855659240036,False
4,1,0.2237332177276532,0.25480614201368557,True
5,1,-0.27045701000562183,-0.33304674134367085,True
6,1,0.43168316413190055,-0.9798843363745948,False
7,1,0.7449601592412809,0.08206221496523458,True
8,1,0.923130860433208,0.3430640504063127,True
9,1,0.13455954766418698,-0.1345170376844611,True
10,1,-0.16548536418338355,-0.2544953151592264,False
11,1,0.5838101588064446,-0.44142015446089244,False
12,1,-0.813084103319047,0.5972507004882419,False
13,1,-0.37143568804064886,0.9887752277037734,False
14,1,-0.6324524648503749,0.190692063132891,False
15,1,0.30234363497491246,-0.2073217817527111,False
16,1,-0.8629698773418026,0.44648958936374994,False
17,1,-0.20247947508305253,-0.3556676955505742,True
18,1,-0.07583562744217098,0.2771757514568971,False
19,1,-0.7632146104300752,0.3398383128921427,False
20,1,0.5217494380967216,0.12743191205040705,True
21,1,0.15700053764116984,-0.8611047367070337,False
22,1,-0.7947302537790661,-0.5653133127007339,True
23,1,-0.35389664463513326,0.5056882429775278,False
24,1,0.3640171507052259,0.862596362531854,True
25,1,0.8708700737818469,0.499541284621565,True
26,1,0.19466051441857402,-0.36609882138155037,False
27,1,-0.4510355359158751,-0.5507619840817213,True
28,1,0.6776970504686193,-0.2649024243094382,False
29,1,-0.38392660260347644,-0.13589519271934525,True
30,1,0.8172581959264944,0.7326841111502989,True
31,1,-0.10472140508691874,-0.6677692292784287,True
32,1,0.73956198735758,0.01168345363463863,False
33,1,-0.4284266916278616,-0.1637388889354725,True
34,1,-0.7012660976295884,-0.6781477035406434,True
35,1,0.40676402106395027,-0.3077331669881316,False
36,1,-0.6848499252758371,-0.8645609906475695,True
37,1,-0.28808752284538763,0.5648701476669358,False
38,1,-0.3613825360401184,0.3313732763708277,False
39,1,0.31348047829988523,-0.5116711716233964,False
40,1,0.09151905625664747,-0.43738856186248487,False
41,1,0.4290022125026909,0.4188645257235586,True
42,1,-0.3084221202176778,0.8350897462237155,False
43,1,-0.922843802005987,0.16998737721447732,False
44,1,0.6770888543869649,0.26776573602479736,True
45,1,0.10132068901155789,0.08583495797855001,False
46,1,0.4751250367025406,0.1050654934807469,True
47,1,-0.6877434091842409,0.9142011451191054,False
48,1,0.12570021922303654,-0.65840759583609,False
49,1,0.3706232909225564,-0.9635633940200992,False
50,1,0.33486844416771855,-0.4067139554102017,False
51,1,0.8246940177195792,0.5041958848830392,True
52,1,-0.976449421939191,0.02274010801856763,False
53,1,-0.08905259251192787,-0.8863833844334359,True
54,1,0.21987445728829802,-0.5429176073594855,False
55,1,-0.5749179240760207,-0.4789889182128819,True
56,1,-0.25176783133212033,-0.8110413549503535,True
57,1,0.05111458963582516,-0.6344066419214345,True
58,1,-0.0647180402604497,0.7169518899336778,True
59,1,0.6779464657264891,0.7033424163698951,True
60,1,-0.14416511263913967,0.9362614912505542,False
61,1,0.4548763101963431,-0.5000972789955982,False
62,1,0.8084254098361117,0.0014550772073527174,True
63,1,-0.5920756913750238,-0.9278717662026192,True
64,1,-0.26803627906199856,-0.2824108339393916,True
65,1,-0.7911634337199158,-0.48920205064965616,True
66,1,0.14905941648610344,0.5007849432372267,False
67,1,0.5700986234674199,-0.11075339508346804,False
68,1,0.8647515497666547,0.063960814967019,True
69,1,-0.5821835640063493,0.9515511652849802,False
70,1,-0.4501344874026332,0.24153768494681138,False
71,1,-0.7425247071498744,0.9019109269905135,False
72,1,-0.08296456091656457,-0.7897648401288968,False
73,1,-0.749899758337303,-0.7738484411148421,True
74,1,0.7695452753007677,0.6673720240804568,True
75,1,-0.7795189748122315,-0.38190284113756423,True
76,1,-0.11503405728030835,0.6731803162756302,False
77,1,0.26116142875005877,-0.13473852449157242,False
78,1,-0.3468990423305305,0.95335837432249,False
79,1,-0.14674656712084744,0.21673876723341,False
80,1,0.28982340856485145,0.26301402987595135,True
81,1,0.3773894398819535,-0.5319505708735799,False
82,1,-0.22489002045924367,0.027775381982656278,False
83,1,-0.025990556312441848,-0.36528824213949296,True
84,1,0.248888971381382,0.26301737174803774,False
85,1,-0.041377264303497974,-0.45236546921481113,True
86,1,-0.7143164517905363,-0.8778990275746206,True
87,1,0.0006067762010288913,-0.45212416349306594,False
88,1,0.489858045269957,0.6031970755966685,True
89,1,0.3675893269045132,0.2003575417913419,True
90,1,0.607182644871465,-0.6205077437193451,False
91,1,0.06860186049496941,-0.7319888214737553,True
92,1,-0.45545339300770715,0.5004442536427787,False
93,1,0.7631124744805247,0.6526058084003317,True
94,1,0.7185594334886951,0.19483438398672193,True
95,1,-0.8780132028539103,-0.6161795256829674,True
96,1,0.05561196666038204,-0.9543540936141097,False
97,1,-0.4278213795526953,0.4132869197897302,False
98,1,-0.06256102255476836,0.6547360789157077,True
99,1,-0.22705925710767128,0.7846599370605694,False
100,1,0.16850122781731103,-0.07758842645017494,True
101,1,0.22585919925140718,0.4811974186339387,True
102,1,-0.4754506123059614,0.22497809546130587,False
103,1,0.01786194066751534,-0.8984943782692898,True
104,1,0.4867992144981186,0.792731235010832,True
105,1,-0.8045250545010989,0.7224002009378117,False
106,1,0.5731882773167654,0.24690559846703897,True
107,1,-0.5107489635476767,-0.8301127619073048,True
108,1,-0.1527465912601924,-0.009660757565072675,False
109,1,-0.261796105335518,-0.25794472469043184,True
110,1,0.5721451185390174,0.9566458803552047,True
111,1,-0.17683596493187625,-0.09118214130802227,True
112,1,-0.17885655538908618,-0.05715713283090196,True
113,1,0.2923222446588869,0.377705932201019,True
114,1,0.4046933511230726,-0.20059767262410033,False
115,1,0.5373490125048261,-0.3948188741186347,False
116,1,0.08265343212645426,-0.3661236178223777,False
117,1,0.7387360248072099,0.18254834437189604,True
118,1,0.8091803854249568,-0.20155564667608616,False
119,1,-0.8748999876719408,0.40478346459945436,False
120,1,-0.042593793630274934,0.4256472923270791,True
121,1,-0.1362688581750715,-0.7572847999517192,True
122,1,0.12476101925798044,-0.04970203301369769,False
123,1,-0.3099369214930725,-0.7616005334214844,True
124,1,0.09383493485466032,0.06504629205088386,True
125,1,-0.5774624650270688,-0.87253952205647,True
126,1,-0.5879818763828157,0.10853586058429632,False
127,1,-0.6728416924198242,-0.13710615120590153,True
128,1,0.17000504246093628,-0.6807000371949061,False
129,1,0.4134470704877531,-0.5026529071623616,False
130,1,0.5009111147620502,-0.8861375999719263,False
131,1,-0.4090349676344658,-0.3983889214361034,True
132,1,-0.7247073480292321,-0.35261653533877135,True
133,1,-0.40178450355843087,-0.320360617318886,True
134,1,0.6099334492571387,-0.9156562522597709,False
135,1,0.6888264829934847,0.827323858655926,True
136,1,-0.6658806826891324,-0.35209409803442604,True
137,1,0.8857395141392272,0.3735065184403976,True
138,1,-0.8758874924727498,-0.2590209860866406,True
139,1,-0.14640110372747506,-0.04038248492858276,True
140,1,-0.9153607610440075,-0.2383346847242125,True
141,1,0.10532781862912222,0.6682352859278211,True
142,1,-0.5896448000365193,-0.46848826142926914,True
143,1,0.08601014055473644,0.542116536668058,True
144,1,-0.5852517996177871,-0.7767689969701446,True
145,1,-0.6760578558369621,-0.5571605841178313,True
146,1,0.784171326166772,0.7851673442229437,True
147,1,-0.37340809768587024,-0.7523467899059944,True
148,1,-0.4906499748706008,0.7329047425035722,False
149,1,0.2608469828766937,-0.5950008725776366,False
150,1,-0.08636847108219547,-0.674645312840817,True
151,1,-0.5756381163243973,0.25581303527510113,False
152,1,0.6074005611515736,0.8339352714898562,True
153,1,0.10287292312520346,-0.893080744415685,False
154,1,0.48334404724425983,0.8948684371603439,True
155,1,0.9354519983727589,0.10232215710558967,True
156,1,-0.1321638241751626,-0.8433037312534373,True
157,1,-0.1963568486968017,0.9799753710858825,False
158,1,0.34265941282430945,-0.891780518705444,False
159,1,-0.6348085292536845,-0.8338716542595404,True
160,1,0.4398995064019702,-0.8514378947825068,False
161,1,0.4984103094147898,-0.021336207434001553,False
162,1,0.10586647581767283,-0.03378012466707214,False
163,1,0.6723086852465456,0.6681755297758347,True
164,1,0.7559753709655106,-0.4559119842875423,False
165,1,-0.6737594424703015,0.45837958431734593,False
166,1,0.7527324695524849,-0.5434595870785419,False
167,1,-0.5091774987258411,-0.17750717580639153,True
168,1,0.3221194973869206,0.7928669098443666,True
169,1,-0.8318553694853144,-0.6989076445122928,True
170,1,-0.5415666751326478,-0.29992579751886606,True
171,1,0.9119998254992301,-0.7348094807791918,False
172,1,-0.39936735603419327,-0.07148037126158435,True
173,1,0.37052338684703723,-0.614127655278442,False
174,1,0.7386776413995062,-0.8296524198099782,False
175,1,0.12832324046160037,0.5090684227308955,False
176,1,-0.9188943696088263,-0.6467188685340535,True
177,1,-0.07547220391978526,-0.2579997104812821,True
178,1,-0.6890292195597276,-0.024684763818978217,True
179,1,-0.484808843936666,0.23576895427352484,False
180,1,0.41701377965707875,-0.4017308246241784,False
181,1,-0.42849247337574514,0.8782742895599462,False
182,1,0.3649837446222626,0.03979946972894988,True
183,1,0.5705895080854928,0.6545730691523579,True
184,1,0.5398758926726326,-0.7799116613572843,False
185,1,-0.26403692868398587,0.5694139974742365,False
186,1,0.6622374410364884,0.144102753063857,True
187,1,0.7351530586067825,-0.06592423209232856,True
188,1,0.9456005721846847,0.21854073328357093,True
189,1,0.5044939222075784,-0.9951773537554596,False
190,1,-0.012419964547875972,0.2763353262523143,False
191,1,0.3464472328698338,0.3109361804934465,True
192,1,-0.11011786712156613,0.9688796203549346,False
193,1,0.44664543948567403,-0.5395283902399346,False
194,1,-0.7068559119533513,0.7437255600985828,False
195,1,0.8825761347125618,0.8060964529510677,True
196,1,0.21482193927061188,0.5565904338190173,True
197,1,0.40791635811977867,0.0771504543149033,True
198,1,-0.8812883981596558,0.27595898779254036,False
199,1,-0.032970192148465305,-0.6267571017890003,True
200,1,0.9547928195547277,-0.1706247855452423,False
201,1,-0.9589617654274494,-0.411727441624129,True
202,1,0.320988639949636,0.5579582716707026,True
203,1,0.37565285609496324,-0.37735211371230104,False
204,1,-0.48140230639728543,-0.8277661269693954,True
205,1,-0.17214194471008004,0.2659981913466327,False
206,1,0.23540734217687675,-0.05806657833014639,False
207,1,0.25318337940907876,-0.7119408796964999,False
208,1,-0.21908330351219218,-0.10368735711452293,False
209,1,0.370085320561262,0.25307275154478037,True
210,1,-0.9029913395198526,-0.6408023421105942,True
211,1,-0.5950917093950665,-0.7326076987000412,True
212,1,-0.9864779242533577,0.3705683959915844,False
213,1,-0.79454457986875,0.5193083695597791,False
214,1,0.4585984219833277,-0.9563681382794429,False
215,1,0.04725715875781389,0.5698482358909616,False
216,1,0.06307901253265236,-0.5763619793124366,True
217,1,0.2054288977052654,-0.812045177776719,False
218,1,-0.2872776771096486,0.14216917791973827,True
219,1,0.44234450232216926,-0.2434928728623007,False
220,1,0.4607710613862146,0.9534834122903368,True
221,1,-0.37091311289639983,-0.31041282043763063,True
222,1,-0.9328043731998525,0.9703999789170494,False
223,1,-0.5813968474135609,-0.8770874270561251,True
224,1,0.76892573516367,0.4838169137742372,True
225,1,0.16554752015532626,-0.9747548365977627,False
226,1,0.164468751925815,0.7334840047681097,True
227,1,-0.9803628267265696,0.3269470986019305,False
228,1,-0.06502559932053154,-0.4336905669938047,False
229,1,0.3225625682195741,0.05918868538512845,True
230,1,0.5252980651661887,0.4013438798788316,True
231,1,0.5790704974139291,0.5969673478111022,True
232,1,-0.1973050230482729,-0.27695781146886267,True
233,1,0.5000905168057361,0.2839884121447256,True
234,1,-0.34662447251180883,0.15086953477390996,True
235,1,-0.5487132063185356,0.5302448027281372,False
236,1,-0.2060336979882198,0.12490996092370255,False
237,1,0.7678548945273556,-0.7184242562877894,False
238,1,0.8557081693952888,-0.226766973686235,False
239,1,0.8893120349616199,0.5668061836854539,True
240,1,0.7206716576573851,-0.9245913220914006,False
241,1,-0.3696988525317595,0.005950805947746218,True
242,1,0.2568901558587813,0.16299874790756586,True
243,1,-0.5172294831438413,0.059699124836283035,True
244,1,0.9376035087690981,-0.7330423026485218,False
